ccode,startyear,caseList,durationMons,VicSide3,Const,rgdpna,polity2,tpop,milper,relfrac,ethfrac,lmtnest,sos,coup,Oil,rebInt,govInt,Incomp
500,1974,Military faction (forces of Charles Arube),0,2,1,-0.243045471731249,-7,9.32116592706507,3.2188758248682,0.724200010299683,0.899465322494507,2.34180569648743,0,1,0,0,0,1
500,1980,FUNA,14,0,1,-0.60387825024373,3,9.48189306249808,1.79175946922806,0.724200010299683,0.899465322494507,2.34180569648743,0,0,0,0,1,1
500,1981,NRA,58,2,1,-0.611240880743967,3,9.50836873648211,1.79175946922806,0.724200010299683,0.899465322494507,2.34180569648743,0,0,0,0,1,1
500,1981,UNRF,35,0,1,-0.611240880743967,3,9.50836873648211,1.79175946922806,0.724200010299683,0.899465322494507,2.34180569648743,0,0,0,0,1,1
500,1982,UFM,7,2,1,-0.560543030064791,3,9.53271368421789,2.30258509299405,0.724200010299683,0.899465322494507,2.34180569648743,0,0,0,0,0,1
500,1986,HSM,12,2,1,-0.623413728266509,-7,9.62172128051365,2.70805020110221,0.724200010299683,0.899465322494507,2.34180569648743,0,0,0,0,0,1
500,1986,UPDA,16,1,1,-0.623413728266509,-7,9.62172128051365,2.70805020110221,0.724200010299683,0.899465322494507,2.34180569648743,0,0,0,0,0,1
500,1987,UPA,60,0,1,-0.583164559727408,-7,9.64348549585766,3.2188758248682,0.724200010299683,0.899465322494507,2.34180569648743,0,1,0,0,0,1
500,1988,LRA,46,0,1,-0.53082906889236,-7,9.66637184365504,3.55534806148941,0.724200010299683,0.899465322494507,2.34180569648743,0,0,0,0,0,1
500,1988,Lord's Army,5,2,1,-0.53082906889236,-7,9.66637184365504,3.55534806148941,0.724200010299683,0.899465322494507,2.34180569648743,0,0,0,0,0,1
500,1994,LRA,58,0,1,-0.324497858434282,-4,9.85639594500228,4.0943445622221,0.724200010299683,0.899465322494507,2.34180569648743,0,0,0,0,0,1
500,1996,WNBF,8,0,1,-0.213810964781318,-4,9.89585852537164,3.91202300542815,0.724200010299683,0.899465322494507,2.34180569648743,0,0,0,0,0,1
500,1996,ADF,72,2,1,-0.213810964781318,-4,9.89585852537164,3.91202300542815,0.724200010299683,0.899465322494507,2.34180569648743,0,0,0,0,0,1
500,1997,UNRF II,4,0,1,-0.189568875152604,-4,9.92515119217216,3.91202300542815,0.724200010299683,0.899465322494507,2.34180569648743,0,0,0,0,0,1
500,2000,LRA,79,1,1,-0.0542819204932783,-4,9.98865556490601,3.91202300542815,0.724200010299683,0.899465322494507,2.34180569648743,0,0,0,0,1,1
500,2007,ADF,9,0,1,0.195073480441299,-1,10.2487425362453,3.80666248977032,0.724200010299683,0.899465322494507,2.34180569648743,0,0,0,0,0,1
501,1982,Military faction (forces of Hezekiah Ochuka),0,2,1,0.120912007085845,-7,9.80056849852829,2.94443897916644,0.704599976539612,0.833253800868988,3.30688667297363,0,1,0,0,0,1
516,1965,Military faction (forces loyal to Gervais Nyangoma),0,2,1,-0.897267030120598,-5,8.07402621612406,0.693147180559945,0.55019998550415,0.0355106592178345,4.32413244247437,0,1,0,0,0,1
516,1991,Palipehutu,13,0,1,-0.369875023021261,-7,8.63408694288774,2.484906649788,0.55019998550415,0.0355106592178345,4.32413244247437,0,0,0,0,0,1
516,1994,CNDD,43,0,1,-0.50056194182983,0,8.67846133901236,2.83321334405622,0.55019998550415,0.0355106592178345,4.32413244247437,0,0,0,0,0,1
516,1997,Frolina,2,0,1,-0.712455383846154,-5,8.73133636053315,3.55534806148941,0.55019998550415,0.0355106592178345,4.32413244247437,0,0,0,0,0,1
516,1997,Palipehutu-FNL,114,1,1,-0.712455383846154,-5,8.73133636053315,3.55534806148941,0.55019998550415,0.0355106592178345,4.32413244247437,0,0,0,0,0,1
516,1998,CNDD-FDD ,60,1,1,-0.71012236259886,-1,8.77292009262647,3.55534806148941,0.55019998550415,0.0355106592178345,4.32413244247437,0,0,0,0,0,1
517,1990,FPR,45,2,1,-0.249616248250676,-7,8.87919392811032,1.79175946922806,0.5067999958992,0.129210829734802,4.30945587158203,0,0,0,0,1,1
522,1991,FRUD,37,1,1,0.676900417477337,-8,6.28599809450887,1.09861228866811,0.112800002098084,0.693339109420776,1.58923518657684,0,0,0,0,0,1
522,1999,FRUD - AD,5,1,1,0.665432597749139,2,6.44413125670044,2.07944154167984,0.112800002098084,0.693339109420776,1.58923518657684,0,0,0,0,0,1
530,1960,Military faction (forces of Mengistu Neway),0,2,1,-0.598883488405151,-9,9.93788897925346,3.36729582998647,0.612200021743774,0.693593263626099,4.26829767227173,0,1,0,0,0,1
530,1964,ELF  ,201,0,1,-0.701863004670036,-9,10.1855036033613,4.0943445622221,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,1,0
530,1964,Ogaden Liberation Front,11,2,1,-0.701863004670036,-9,10.1855036033613,4.0943445622221,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,0,0
530,1973,EPLF,3,0,1,-0.356569220076912,-9,10.173056569561,3.91202300542815,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,0,0
530,1975,EPLF,196,2,1,-0.438770768106953,-7,10.2073628048827,3.91202300542815,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,1,0
530,1975,ALF,18,0,1,-0.438770768106953,-7,10.2073628048827,3.91202300542815,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,0,0
530,1976,TPLF,6,0,1,-0.700686998254707,-7,10.4675790239267,4.17438726989564,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,0,1
530,1976,EPRP,12,0,1,-0.700686998254707,-7,10.4675790239267,4.17438726989564,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,0,1
530,1976,WSLF,86,0,1,-0.700686998254707,-7,10.4675790239267,4.17438726989564,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,1,1,0
530,1977,EDU,23,0,1,-0.730472444071701,-7,10.4927453570038,5.41610040220442,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,0,1
530,1977,OLF,23,0,1,-0.730472444071701,-7,10.4927453570038,5.41610040220442,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,0,0
530,1977,SALF,47,0,1,-0.730472444071701,-7,10.4927453570038,5.41610040220442,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,1,0
530,1978,TPLF,123,0,1,-0.817939802133381,-7,10.5179161483847,5.4510384535657,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,0,1
530,1980,OLF,23,0,1,-0.498178043634706,-7,10.3438370624978,5.52146091786225,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,1,0
530,1983,EPDM,35,0,1,-0.504739918602877,-7,10.4246594683563,5.48063892334199,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,0,1
530,1983,OLF,29,0,1,-0.504739918602877,-7,10.4246594683563,5.48063892334199,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,0,0
530,1983,SLM,8,0,1,-0.504739918602877,-7,10.4246594683563,5.48063892334199,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,0,0
530,1984,EPRP,43,0,1,-0.718459442024008,-8,10.6471377152692,5.24702407216049,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,0,1
530,1989,EPRDF,28,2,1,-0.794253568913661,-8,10.8231127189992,5.52146091786225,0.612200021743774,0.693593263626099,4.26829767227173,0,0,0,0,0,1
530,1989,Military faction (forces of Amsha Desta and Merid Negusie),0,2,1,-0.794253568913661,-8,10.8231127189992,5.52146091786225,0.612200021743774,0.693593263626099,4.26829767227173,0,1,0,0,0,1
540,1975,UNITA,241,0,1,1.30049315042993,-7,8.71980745147796,3.40119738166216,0.612200021743774,0.783281743526459,2.3702437877655,0,0,1,1,1,1
540,1975,FNLA,49,0,1,1.30049315042993,-7,8.71980745147796,3.40119738166216,0.612200021743774,0.783281743526459,2.3702437877655,0,0,1,1,1,1
540,1991,FLEC-R,6,0,1,1.04008971211448,-3,9.16062477973025,5.01063529409626,0.612200021743774,0.783281743526459,2.3702437877655,0,0,1,0,0,0
540,1994,FLEC-FAC,3,0,1,0.623756895889725,-1,9.25588718693215,4.78749174278205,0.612200021743774,0.783281743526459,2.3702437877655,0,0,1,0,0,0
540,1994,FLEC-R,10,0,1,0.623756895889725,-1,9.25588718693215,4.78749174278205,0.612200021743774,0.783281743526459,2.3702437877655,0,0,1,0,0,0
540,1996,FLEC-FAC,31,0,1,0.879398707918337,-2,9.32232887392423,4.55387689160054,0.612200021743774,0.783281743526459,2.3702437877655,0,0,1,0,0,0
540,1997,FLEC-R,10,0,1,0.899183962618607,-3,9.35608438602889,4.55387689160054,0.612200021743774,0.783281743526459,2.3702437877655,0,0,1,0,0,0
540,1998,UNITA,49,1,1,0.854968992748147,-3,9.40029935589935,4.60517018598809,0.612200021743774,0.783281743526459,2.3702437877655,0,0,1,0,1,1
540,2002,FLEC-FAC,1,0,1,0.856732874382456,-2,9.62667947663622,4.60517018598809,0.612200021743774,0.783281743526459,2.3702437877655,0,0,1,0,0,0
540,2002,FLEC-R,11,0,1,0.856732874382456,-2,9.62667947663622,4.60517018598809,0.612200021743774,0.783281743526459,2.3702437877655,0,0,1,0,0,0
540,2004,FLEC-FAC,10,0,1,0.933293632511377,-2,9.68874610448606,4.7361984483945,0.612200021743774,0.783281743526459,2.3702437877655,0,0,1,0,0,0
540,2007,FLEC-FAC,7,0,1,1.41456594241319,-2,9.77309408860253,4.67282883446191,0.612200021743774,0.783281743526459,2.3702437877655,0,0,1,0,0,0
541,1977,Renamo,189,1,1,-0.807511017264119,-8,9.16209505934819,3.25809653802148,0.620000004768372,0.654930055141449,1.22377550601959,0,0,0,0,1,1
552,1973,ZANU,42,0,1,1.66547984000179,4,8.68101127664563,2.39789527279837,0.509799957275391,0.543950438499451,1.36097657680511,0,0,0,0,1,1
552,1973,ZAPU,13,1,1,1.66547984000179,4,8.68101127664563,2.39789527279837,0.509799957275391,0.543950438499451,1.36097657680511,0,0,0,0,0,1
552,1976,PF,37,1,1,1.61947551021595,4,8.75305551513822,2.83321334405622,0.509799957275391,0.543950438499451,1.36097657680511,0,0,0,0,0,1
560,1966,SWAPO,261,1,1,1.74189128707176,4,9.91155492361389,3.91202300542815,0.458400011062622,0.877227067947388,2.16332292556763,0,0,0,0,0,0
560,1981,ANC,28,0,1,1.93787611845865,4,10.30624900907,4.35670882668959,0.458400011062622,0.877227067947388,2.16332292556763,0,0,0,0,0,1
560,1985,ANC,42,0,1,1.85362600735791,4,10.4055650225444,4.55387689160054,0.458400011062622,0.877227067947388,2.16332292556763,0,0,0,0,0,1
570,1998,Military faction,2,2,1,0.0358415106712166,0,7.63143166457691,0.693147180559945,0.319999992847443,0.22248250246048,4.4212474822998,0,1,0,0,1,1
580,1971,Monima ,0,2,1,0.299135167708,-1,8.85723049420195,2.07944154167984,0.556599974632263,0.0621904134750366,3.52046084403992,0,0,0,0,0,1
600,1971,Military faction (forces of Mohamed Madbouh),0,2,1,0.430935266903462,-9,9.63939178989049,4.17438726989564,0.0198000073432922,0.534009218215942,3.85439395904541,0,1,0,0,0,1
600,1975,POLISARIO,169,0,1,0.529856788020877,-9,9.74132150194574,4.31748811353631,0.0198000073432922,0.534009218215942,3.85439395904541,0,0,0,1,0,0
616,1980,Résistance Armée Tunisienne,0,2,1,1.18745317342464,-9,8.76280248744611,3.36729582998647,0.0393999814987183,0.158250987529755,1.33500111103058,0,0,0,0,0,1
625,1971,Sudanese Communist Party,0,2,1,-0.117666508199396,-7,9.56345899971214,3.55534806148941,0.444999992847443,0.735070288181305,2.01490306854248,0,1,0,0,0,1
625,1976,Islamic Charter Front,0,2,1,0.120314305839891,-7,9.68818815524497,3.91202300542815,0.444999992847443,0.735070288181305,2.01490306854248,0,1,0,0,0,1
625,1983,SPLM/A,259,1,1,-0.129469801200033,-7,9.94160188464479,4.45434729625351,0.444999992847443,0.735070288181305,2.01490306854248,1,0,0,0,0,1
625,1996,NDA,68,0,1,0.109418650295004,-7,10.2143122564902,4.48863636973214,0.444999992847443,0.735070288181305,2.01490306854248,1,0,0,0,0,1
625,2003,SLM/A,44,0,1,0.40148298184137,-6,10.4143331761021,4.64439089914137,0.444999992847443,0.735070288181305,2.01490306854248,0,0,0,0,1,1
625,2003,JEM,12,0,1,0.40148298184137,-6,10.4143331761021,4.64439089914137,0.444999992847443,0.735070288181305,2.01490306854248,0,0,0,0,1,1
625,2006,NRF,5,0,1,0.516661467420813,-4,10.4994903722096,4.65396035015752,0.444999992847443,0.735070288181305,2.01490306854248,0,0,0,0,0,1
625,2006,SLM/A - MM,10,1,1,0.516661467420813,-4,10.4994903722096,4.65396035015752,0.444999992847443,0.735070288181305,2.01490306854248,0,0,0,0,0,1
625,2007,JEM,30,2,1,0.548249524097714,-4,10.523983391848,4.65396035015752,0.444999992847443,0.735070288181305,2.01490306854248,0,0,0,0,0,1
625,2007,SLM/A-Unity,16,0,1,0.548249524097714,-4,10.523983391848,4.65396035015752,0.444999992847443,0.735070288181305,2.01490306854248,0,0,0,0,0,1
630,1966,KDPI,35,0,1,2.25874447244614,-10,10.1577033234047,5.34710753071747,0.197799980640411,0.756581664085388,3.67122459411621,0,0,1,0,0,0
630,1979,KDPI,119,0,1,2.13630815322881,0,10.5404346834079,6.0282785202307,0.197799980640411,0.756581664085388,3.67122459411621,0,0,1,0,0,0
630,1979,MEK,47,0,1,2.13630815322881,0,10.5404346834079,6.0282785202307,0.197799980640411,0.756581664085388,3.67122459411621,0,0,1,0,0,1
630,1979,APCO,19,0,1,2.13630815322881,0,10.5404346834079,6.0282785202307,0.197799980640411,0.756581664085388,3.67122459411621,0,0,1,0,0,0
630,1986,MEK,35,0,1,1.88910321824074,-6,10.8086162197041,5.84354441703136,0.197799980640411,0.756581664085388,3.67122459411621,0,0,1,0,0,1
630,1990,KDPI,11,0,1,1.8971883449979,-6,10.9058825834624,6.08677472691231,0.197799980640411,0.756581664085388,3.67122459411621,0,0,1,0,0,0
630,1991,MEK,35,0,1,1.97392504648853,-6,10.9301920110647,6.14203740558736,0.197799980640411,0.756581664085388,3.67122459411621,0,0,1,0,0,1
630,1993,KDPI,11,0,1,1.96573908946668,-6,10.9764571941407,6.26909628370626,0.197799980640411,0.756581664085388,3.67122459411621,0,0,1,0,0,0
630,1996,KDPI,5,0,1,2.0270508146536,-6,11.0207253053274,6.29156913955832,0.197799980640411,0.756581664085388,3.67122459411621,0,0,1,0,0,0
630,1997,MEK,11,0,1,2.07306963466671,3,11.0136001253744,6.35437004079735,0.197799980640411,0.756581664085388,3.67122459411621,0,0,1,0,0,1
630,1999,MEK,35,0,1,2.04790724755161,3,11.1093984774923,6.13122648948314,0.197799980640411,0.756581664085388,3.67122459411621,0,0,1,0,0,1
630,2005,PJAK,52,2,1,2.32204335954311,-6,11.1474980438936,6.04025471127741,0.197799980640411,0.756581664085388,3.67122459411621,0,0,1,0,0,1
630,2006,Jondullah,44,2,1,2.36396881897843,-6,11.1648279154964,6.30078579466324,0.197799980640411,0.756581664085388,3.67122459411621,0,0,1,0,0,1
640,1984,PKK,304,2,1,1.84201084982448,7,10.8010031290839,6.70318811324086,0.211199998855591,0.25491327047348,4.28082418441772,0,0,0,0,0,0
640,1991,Devrimci Sol,17,0,1,2.00805887571245,9,10.9561431589308,6.68959926917897,0.211199998855591,0.25491327047348,4.28082418441772,0,0,0,0,0,1
640,2005,MKP,4,2,1,2.35239270715944,7,11.1853237685172,6.24222326545517,0.211199998855591,0.25491327047348,4.28082418441772,0,0,0,0,0,1
645,1973,KDP,20,2,1,1.10260857405901,-7,9.2508103045299,4.65396035015752,0.492200016975403,0.362471163272858,1.94591009616852,0,0,1,0,0,0
645,1976,PUK,35,0,1,1.40228576093094,-7,9.35053700246947,5.24702407216049,0.492200016975403,0.362471163272858,1.94591009616852,0,0,1,0,0,0
645,1977,KDP-QM,23,0,1,1.37593307719826,-7,9.39515880896873,4.9416424226093,0.492200016975403,0.362471163272858,1.94591009616852,0,0,1,0,0,0
645,1979,KDP,62,0,1,1.69431125674032,-9,9.4588397305527,6.09582456243223,0.492200016975403,0.362471163272858,1.94591009616852,0,0,1,0,0,0
645,1980,PUK,47,1,1,1.66639078922219,-9,9.49084676067887,6.06378520868761,0.492200016975403,0.362471163272858,1.94591009616852,0,0,1,0,0,0
645,1982,SCIRI,28,0,1,1.39358665638089,-9,9.55463904484686,6.00141487796115,0.492200016975403,0.362471163272858,1.94591009616852,0,0,1,0,0,1
645,1985,PUK,91,0,1,1.20925945958851,-9,9.65406419220144,6.66949808985788,0.492200016975403,0.362471163272858,1.94591009616852,0,0,1,0,0,0
645,1986,KDP,71,0,1,1.2543520592165,-9,9.68719547617102,6.68461172766793,0.492200016975403,0.362471163272858,1.94591009616852,0,0,1,0,0,0
645,1987,SCIRI,11,0,1,1.41791273576359,-9,9.70075918596451,6.80239476332431,0.492200016975403,0.362471163272858,1.94591009616852,0,0,1,0,0,1
645,1991,SCIRI,71,0,1,0.147395587665766,-9,9.82628248162716,6.16331480403464,0.492200016975403,0.362471163272858,1.94591009616852,0,0,1,0,0,1
645,1995,PUK,20,0,1,0.440031330030703,-9,9.9082263068833,6.10924758276437,0.492200016975403,0.362471163272858,1.94591009616852,0,0,1,0,0,0
651,1993,al-Gama'a al-Islamiyya,69,0,1,1.18645992632483,-6,10.9417835051962,6.04973345523196,0.112800002098084,0.0440084934234619,0.6931471824646,0,0,0,0,0,1
652,1966,Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen),0,2,1,0.545297748801002,-7,8.61250337122056,4.38202663467388,0.416800022125244,0.223094642162323,1.85629796981812,0,1,1,0,0,1
652,1979,Muslim Brotherhood,32,2,1,1.11259726237862,-9,9.03848386502999,5.39362754635236,0.416800022125244,0.223094642162323,1.85629796981812,0,0,1,0,0,1
660,1975,NSF,13,1,1,2.19914260022401,0,7.92551897978693,3.17805383034795,0.753399968147278,0.134805142879486,4.0621657371521,0,0,0,0,0,1
660,1976,LAA,7,1,1,1.35351432074665,0,7.92732436030979,3.17805383034795,0.753399968147278,0.134805142879486,4.0621657371521,0,0,0,0,0,1
660,1982,NSF,27,0,1,1.63768458340792,0,7.88870952418202,3.04452243772342,0.753399968147278,0.134805142879486,4.0621657371521,0,0,0,1,1,1
660,1983,Amal,15,0,1,1.83896774902494,0,7.89207842124812,2.99573227355399,0.753399968147278,0.134805142879486,4.0621657371521,0,0,0,0,1,1
660,1985,NUF,16,0,1,2.42745456927635,0,7.88908440703551,3.04452243772342,0.753399968147278,0.134805142879486,4.0621657371521,0,0,0,0,0,1
660,1986,Lebanese Forces - Hobeika faction,8,2,1,2.36824810480764,0,7.87815533650332,3.58351893845611,0.753399968147278,0.134805142879486,4.0621657371521,0,1,0,0,0,1
660,1989,Forces of Michel Aoun,19,2,1,1.67722409931955,0,7.83991936001258,2.89037175789616,0.753399968147278,0.134805142879486,4.0621657371521,0,1,0,0,1,1
660,1989,Lebanese Forces,4,1,1,1.67722409931955,0,7.83991936001258,2.89037175789616,0.753399968147278,0.134805142879486,4.0621657371521,0,1,0,0,1,1
666,1965,Non PLO groups,107,0,1,1.89908744477229,10,7.84893372636407,4.17438726989564,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,1974,Rejectionist Front,179,0,1,2.63954665739805,9,8.12474302038557,5.2040066870768,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,1,0,0
666,1989,PFLP,11,0,1,2.80519040739962,9,8.41582469702795,5.25227342804663,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,1989,PFLP-GC,11,0,1,2.80519040739962,9,8.41582469702795,5.25227342804663,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,1990,Fatah,24,1,1,2.84174618225569,9,8.44677072711969,5.24702407216049,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,1990,Hezbollah,113,0,1,2.84174618225569,9,8.44677072711969,5.24702407216049,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,1993,Hamas,17,0,1,2.89985245389836,9,8.56807640173081,5.19849703126583,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,1995,PIJ,8,0,1,2.98431576003026,9,8.62065189978447,5.22035582507832,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,1996,PNA,3,0,1,3.01212263827145,9,8.64628976475065,5.22035582507832,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,2000,Fatah,25,0,1,3.11839989476644,10,8.73504275426934,5.14749447681345,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,2000,PNA,35,1,1,3.11839989476644,10,8.73504275426934,5.14749447681345,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,2001,Hamas,101,2,1,3.0810780741494,10,8.77012852753818,5.0998664278242,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,2001,PFLP,11,0,1,3.0810780741494,10,8.77012852753818,5.0998664278242,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,2002,PIJ,95,2,1,3.05516552180696,10,8.79026911147866,5.08140436498446,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,2002,AMB,33,0,1,3.05516552180696,10,8.79026911147866,5.08140436498446,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,2005,Fatah,34,1,1,3.1123556266167,10,8.84361509218395,5.12396397940326,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,2006,PRC,6,0,1,3.14905579214646,10,8.861350110796,5.12396397940326,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
666,2006,Hezbollah,1,1,1,3.14905579214646,10,8.861350110796,5.12396397940326,0.336199998855591,0.199137568473816,0.993251800537109,0,0,0,0,0,0
670,1979,JSM,1,2,1,3.61581531908611,-10,9.11272754310918,4.36944785246702,0.133199989795685,0.0585795044898987,2.52572870254517,0,0,1,0,0,1
702,1992,UTO,55,1,1,0.981178186473084,-6,8.62532985002082,1.09861228866811,0.334999978542328,0.551569521427155,4.40671920776367,0,0,0,0,1,1
702,1998,UTO,2,0,1,0.238205913053885,-1,8.70201162840878,1.94591014905531,0.334999978542328,0.551569521427155,4.40671920776367,0,0,0,0,0,1
704,1999,IMU,21,0,1,1.15988356683772,-9,10.0833895178113,3.49650756146648,0.216600000858307,0.484536111354828,3.08673477172852,0,0,0,0,1,1
704,2004,JIG,6,2,1,1.32428419980561,-9,10.1606073194053,3.98898404656427,0.216600000858307,0.484536111354828,3.08673477172852,0,0,0,0,0,1
710,1956,Tibet,7,0,1,-1.08947141496887,-8,13.3339022541932,8.0487882835342,0.550999999046326,0.118452370166779,3.64805746078491,0,0,0,0,0,0
710,1959,Tibet,1,2,1,-0.902442288362379,-8,13.379351678781,8.07340296898641,0.550999999046326,0.118452370166779,3.64805746078491,0,0,0,0,0,0
750,1956,NNC,47,0,1,-0.359467041701237,9,12.8936443117569,5.99146454710798,0.338400006294251,0.886478185653687,2.63188886642456,1,0,0,0,0,0
750,1961,NNC,89,1,1,-0.267229294794649,9,12.9999064360481,6.65286302935335,0.338400006294251,0.886478185653687,2.63188886642456,1,0,0,0,0,0
750,1966,MNF,27,0,1,-0.233417345286562,9,13.108688298281,7.24422751560335,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,0
750,1969,CPI-ML,35,0,1,-0.0674394065760153,9,13.1749292617057,7.31986492980897,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,1
750,1979,TNV,115,1,1,-0.0452336118150946,8,13.3980690178455,7.15929190479756,0.338400006294251,0.886478185653687,2.63188886642456,1,0,0,0,0,0
750,1982,PLA,77,0,1,0.0533877732433447,8,13.4639254957154,7.02108396428914,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,0
750,1983,Sikh insurgents,131,0,1,0.103207423563184,8,13.4857431933677,7.00669522683704,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,0
750,1989,Kashmir insurgents,240,2,1,0.316728444106644,8,13.6139915027467,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,0
750,1989,ABSU,21,0,1,0.316728444106644,8,13.6139915027467,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,1,0,0,0,0,0
750,1990,PWG,59,0,1,0.350960529368553,8,13.6348240637267,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,1
750,1990,ULFA,19,0,1,0.350960529368553,8,13.6348240637267,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,1,0,0,0,0,0
750,1992,MCC,23,0,1,0.369057700926597,8,13.6737372942378,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,1
750,1992,NSCN-IM,60,1,1,0.369057700926597,8,13.6737372942378,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,1,0,0,0,0,0
750,1992,ATTF,10,1,1,0.369057700926597,8,13.6737372942378,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,1,0,0,0,0,0
750,1992,PLA,23,0,1,0.369057700926597,8,13.6737372942378,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,0
750,1993,NDFB,141,1,1,0.399045404900097,8,13.692110526482,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,1,0,0,0,0,0
750,1994,UNLF,4,0,1,0.453040390072895,8,13.7100978187206,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,0
750,1994,ULFA,191,2,1,0.453040390072895,8,13.7100978187206,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,1,0,0,0,0,0
750,1995,NLFT,2,0,1,0.509073826118166,9,13.7277399837665,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,1,0,0,0,0,0
750,1995,PLA,23,1,1,0.509073826118166,9,13.7277399837665,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,0
750,1996,PWG,101,0,1,0.555008479719856,9,13.7531456727675,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,1
750,1996,MCC,11,0,1,0.555008479719856,9,13.7531456727675,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,1
750,1997,ATTF,35,0,1,0.582265155314435,9,13.7696969594247,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,1,0,0,0,0,0
750,1997,NLFT,90,0,1,0.582265155314435,9,13.7696969594247,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,1,0,0,0,0,0
750,1997,UNLF,11,0,1,0.582265155314435,9,13.7696969594247,7.13886699994552,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,0
750,1998,MCC,80,0,1,0.612538246019444,9,13.7975736491325,7.17011954344963,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,1
750,1998,PLA,11,0,1,0.612538246019444,9,13.7975736491325,7.17011954344963,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,0
750,1999,UNLF,2,0,1,0.665408170913659,9,13.8135646659438,7.17011954344963,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,0
750,2000,NSCN-IM,3,1,1,0.689405887195438,9,13.829080074232,7.17242457712485,0.338400006294251,0.886478185653687,2.63188886642456,1,0,0,0,0,0
750,2000,PLA,11,0,1,0.689405887195438,9,13.829080074232,7.17242457712485,0.338400006294251,0.886478185653687,2.63188886642456,0,0,0,0,0,0
